id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
20270679,2018/05/26 8:06 PM EDT,2018-05-26,2018-05-27 00:06:00 UTC,Eastern Time (US & Canada),12158,erikamitchell,2019-02-11 02:33:16 UTC,2021-09-09 02:13:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/20270679,https://inaturalist-open-data.s3.amazonaws.com/photos/31289556/medium.jpg,,"0Miscellaneous, Miscellaneous, gray wolf, mud, track",,0,0,false,,"Teton County, US-WY, US",43.6433416708,-110.6994629691,,,,,27443,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20292713,2018/05/29 7:13 AM EDT,2018-05-29,2018-05-29 11:13:00 UTC,Eastern Time (US & Canada),12158,erikamitchell,2019-02-12 02:12:54 UTC,2021-09-06 17:56:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20292713,https://inaturalist-open-data.s3.amazonaws.com/photos/31327182/medium.jpg,,gray wolf,,3,0,false,,"Yellowstone National Park, US",44.9664945761,-110.2673716794,,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20292720,2018/05/29 7:45 AM EDT,2018-05-29,2018-05-29 11:45:00 UTC,Eastern Time (US & Canada),12158,erikamitchell,2019-02-12 02:13:02 UTC,2021-09-06 17:56:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20292720,https://inaturalist-open-data.s3.amazonaws.com/photos/31327208/medium.jpg,,gray wolf,,6,0,false,,"Yellowstone National Park, US",44.9646231305,-110.2628909166,,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20443659,2016/07/25 3:31 PM MDT,2016-07-25,2016-07-25 21:31:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-02-18 05:24:56 UTC,2021-09-09 01:52:59 UTC,research,,https://www.inaturalist.org/observations/20443659,https://static.inaturalist.org/photos/31564392/medium.jpeg,,"",,1,0,false,,"Yellowstone National Park, US",44.9868707591,-110.3307359624,5,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20443664,2016/07/30 5:18 PM MDT,2016-07-30,2016-07-30 23:18:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-02-18 05:25:01 UTC,2021-09-09 01:52:54 UTC,research,,https://www.inaturalist.org/observations/20443664,https://static.inaturalist.org/photos/31564413/medium.jpeg,,"",Alpha female of the Wapiti pack. ,5,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.6319914749,-110.4114206931,5,,,,27285,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20443668,2016/07/31 5:30 PM MDT,2016-07-31,2016-07-31 23:30:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-02-18 05:25:03 UTC,2021-09-09 01:52:47 UTC,research,,https://www.inaturalist.org/observations/20443668,https://static.inaturalist.org/photos/31564429/medium.jpeg,,"",Wapiti pack. ,3,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.7184725057,-110.4677491211,5,,,,27285,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20443669,2016/08/01 8:02 AM MDT,2016-08-01,2016-08-01 14:02:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-02-18 05:25:03 UTC,2021-09-09 01:57:52 UTC,research,,https://www.inaturalist.org/observations/20443669,https://static.inaturalist.org/photos/31564436/medium.jpeg,,"",Wapiti pack. ,3,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.6009438803,-110.5884359841,10,,,,27285,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20717639,2016/07/23 11:52 AM MDT,2016-07-23,2016-07-23 17:52:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-02-24 03:44:42 UTC,2021-09-09 01:52:41 UTC,research,,https://www.inaturalist.org/observations/20717639,https://static.inaturalist.org/photos/31940768/medium.jpeg,,"",Wapiti pack. ,4,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.6583780332,-110.4519510617,5,,,,27285,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20766474,2018/06/19 1:40 PM CDT,2018-06-19,2018-06-19 18:40:00 UTC,Central Time (US & Canada),381055,gori88lla,2019-02-25 23:51:21 UTC,2021-09-05 06:59:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/20766474,https://inaturalist-open-data.s3.amazonaws.com/photos/32023257/medium.jpeg,,"",,0,0,false,,"Minnesota, US",48.5568065757,-95.3816555461,61,,,,26679,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20768397,2004-07-07,2004-07-07,,Pacific Time (US & Canada),541278,sailortom,2019-02-26 01:25:14 UTC,2021-09-09 02:49:28 UTC,research,CC0,https://www.inaturalist.org/observations/20768397,https://inaturalist-open-data.s3.amazonaws.com/photos/32026984/medium.jpg,,"","",3,0,false,,"Denali National Park, AK",63.367336,-149.612628,,,,,,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20837460,Mon Jul 17 2017 10:10:10 GMT-0600 (MDT),2017-07-17,2017-07-17 16:10:10 UTC,Mountain Time (US & Canada),1499212,adkonings,2019-02-28 22:04:44 UTC,2021-09-09 02:49:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20837460,https://inaturalist-open-data.s3.amazonaws.com/photos/32143742/medium.jpg,,"",,4,0,false,3,"Denali National Park and Preserve, , AK, US",63.5157033333,-150.0062111167,,,,,,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20839346,2016/07/30 8:53 AM MDT,2016-07-30,2016-07-30 14:53:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-02-28 23:41:32 UTC,2021-09-09 01:52:34 UTC,research,,https://www.inaturalist.org/observations/20839346,https://static.inaturalist.org/photos/32147060/medium.jpeg,,"",,2,0,false,,"Yellowstone National Park, US",44.8828034994,-110.3506388323,5,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20839347,2016/07/31 6:42 AM MDT,2016-07-31,2016-07-31 12:42:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-02-28 23:41:33 UTC,2021-09-09 01:52:26 UTC,research,,https://www.inaturalist.org/observations/20839347,https://static.inaturalist.org/photos/32147099/medium.jpeg,,"",Junction butte pack. ,2,0,false,,"Yellowstone National Park, US",44.8838263983,-110.2243388825,5,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
20948638,Fri Feb 22 2019 16:03:42 GMT-0600 (CST),2019-02-22,2019-02-22 22:03:42 UTC,Central Time (US & Canada),613740,rsarette,2019-03-04 18:27:34 UTC,2021-09-05 06:37:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20948638,https://inaturalist-open-data.s3.amazonaws.com/photos/32340033/medium.jpg,,"",,1,0,false,3,"Lake County, US-MN, US",47.3583489138,-91.0422614123,24,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
21005722,Wed Mar 06 2019 15:26:45 GMT-0600 (CST),2019-03-06,2019-03-06 21:26:45 UTC,Central Time (US & Canada),846927,kmccreary,2019-03-06 21:27:06 UTC,2021-09-05 06:37:34 UTC,research,,https://www.inaturalist.org/observations/21005722,https://static.inaturalist.org/photos/32443011/medium.jpg,,"",,1,0,false,3,"Lake County, US-MN, US",47.3370887466,-91.1069676364,10,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
21029691,2019/03/07 7:19 AM CST,2019-03-07,2019-03-07 13:19:00 UTC,Central Time (US & Canada),111581,jwalewski,2019-03-07 19:44:08 UTC,2021-09-05 06:37:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21029691,https://inaturalist-open-data.s3.amazonaws.com/photos/32484497/medium.jpg,,"",,1,0,false,,"Lake County, US-MN, US",47.3280425385,-91.2866340048,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
21270551,2018/07/10 9:14 AM PDT,2018-07-10,2018-07-10 16:14:00 UTC,Pacific Time (US & Canada),2527,garth_harwood,2019-03-15 23:21:00 UTC,2021-09-05 07:56:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/21270551,https://static.inaturalist.org/photos/32886998/medium.jpeg,,"Sierra County, CA","Very large animal, Wolf has been reported in area but no supporting evidence.",2,0,false,,"California, US",39.501455731,-120.2119124347,71560,,,,71560,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
21397415,2019/03/16 7:09 PM EDT,2019-03-16,2019-03-16 23:09:00 UTC,Eastern Time (US & Canada),634354,nonfictionsteve,2019-03-19 20:40:54 UTC,2021-09-05 07:35:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21397415,https://inaturalist-open-data.s3.amazonaws.com/photos/33100685/medium.jpeg,,"","The larger tracks on the bottom of the wide photo of tracks are from two wolves apparently traveling together. I believe the small tracks on the top of the wide shots are a coyote trotting. My shoe is a size 13.
The wolves turned off the plowed road  and jumped up onto an unplowed logging road that was covered with 4 feet of snow to follow what seems to be a traditional wolf route. Wolves have travelled this route several times before.
The wolves weren't wandering randomly. The unplowed logging road was hidden by 4' snowbanks but somehow the wolves knew it was there. They initially passed the turnoff by 10 yards, then deliberately stopped, backed up and made the leap to the unplowed logging road.",0,0,false,,"Marquette County, US-MI, US",46.6107663627,-87.6614754915,10,,,,26967,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
21833004,2019-03-31 9:59:21 AM CDT,2019-03-31,2019-03-31 14:59:21 UTC,Central Time (US & Canada),254480,bogwalker,2019-03-31 17:13:49 UTC,2021-09-05 06:37:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21833004,https://inaturalist-open-data.s3.amazonaws.com/photos/33822696/medium.jpeg,,"",,1,0,false,2,"Minnesota, US",47.6694117518,-91.7714738131,,,,,26807,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
21969194,2017/09/16 1:38 PM MDT,2017-09-16,2017-09-16 19:38:00 UTC,Mountain Time (US & Canada),1577389,toddgrivetti,2019-04-04 02:12:35 UTC,2021-09-05 07:47:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21969194,https://inaturalist-open-data.s3.amazonaws.com/photos/34047327/medium.jpg,,"",Graywolf,4,0,false,,"West Yellowstone, MT 59758, USA",44.6569520123,-111.0987058677,122,,,,122,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
21991557,2019-04-04 9:14:01 AM CDT,2019-04-04,2019-04-04 14:14:01 UTC,Central Time (US & Canada),254480,bogwalker,2019-04-04 19:34:53 UTC,2021-09-05 06:48:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21991557,https://inaturalist-open-data.s3.amazonaws.com/photos/34086801/medium.jpeg,,"",,0,0,false,2,"Minnesota, US",47.6174813754,-91.8833081817,352,,,,26807,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22192706,2019/03/25 8:04 AM -0600,2019-03-25,2019-03-25 14:04:00 UTC,Central America,1589505,ecooney,2019-04-08 14:13:59 UTC,2021-09-05 07:46:47 UTC,research,,https://www.inaturalist.org/observations/22192706,https://static.inaturalist.org/photos/34361532/medium.jpg,,"",Is this a Wolf or Coyote?,3,0,false,,"Powell County, MT, USA",46.6854387459,-112.9248040169,125000,,,,125000,,,false,,,Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22211834,Sat Sep 29 2018 09:58:47 GMT-0400 (EDT),2018-09-29,2018-09-29 13:58:47 UTC,Eastern Time (US & Canada),1140890,falcontennis,2019-04-08 21:59:34 UTC,2021-09-05 07:35:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22211834,https://inaturalist-open-data.s3.amazonaws.com/photos/34392858/medium.jpg,,"",,0,0,false,3,"Iron County, US-MI, US",46.3339502898,-88.4180807918,32,,,,27031,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22409209,2019-02-10 11:29:46 AM CST,2019-02-10,2019-02-10 21:29:46 UTC,Hawaii,282454,kirstenwelge,2019-04-13 14:03:35 UTC,2021-09-05 06:30:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22409209,https://inaturalist-open-data.s3.amazonaws.com/photos/34709515/medium.jpeg,,"",Following trail along groomed ski trail,0,0,false,2,"Minnesota, US",48.1349926898,-90.7353789844,8,,,,26743,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22431877,2019-02-10 11:39:42 AM CST,2019-02-10,2019-02-10 21:39:42 UTC,Hawaii,282454,kirstenwelge,2019-04-13 21:11:29 UTC,2021-09-05 06:58:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22431877,https://inaturalist-open-data.s3.amazonaws.com/photos/34743949/medium.jpeg,,"","Wolf trail - female in estrus. That's a gobbet of blood. 

Felt slightly mucosal/gelatinous.",0,0,false,2,"Minnesota, US",48.1801492717,-90.753768879,7,,,,26743,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22431895,2019-02-10 11:43:24 AM CST,2019-02-10,2019-02-10 21:43:24 UTC,Hawaii,282454,kirstenwelge,2019-04-13 21:11:49 UTC,2021-09-05 06:59:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22431895,https://inaturalist-open-data.s3.amazonaws.com/photos/34743992/medium.jpeg,,"",Female in estrus. Following trail along amperage run ski trail,0,0,false,2,"Minnesota, US",48.1129777144,-90.7948240067,7,,,,26743,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22494284,2011/08/30 8:35 PM CDT,2011-08-30,2011-08-31 01:35:00 UTC,Central Time (US & Canada),265027,gordon_dietzman,2019-04-15 01:00:05 UTC,2021-09-05 06:48:13 UTC,research,,https://www.inaturalist.org/observations/22494284,https://static.inaturalist.org/photos/34847551/medium.jpg,,"Lake Jennette, Minnesota, Wolves, wolf",,3,0,false,,"St. Louis County, US-MN, US",48.1959761377,-92.2203088192,1825,,,,26743,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22494367,2011/08/31 1:58 PM CDT,2011-08-31,2011-08-31 18:58:00 UTC,Central Time (US & Canada),265027,gordon_dietzman,2019-04-15 01:02:10 UTC,2021-09-05 06:48:07 UTC,research,,https://www.inaturalist.org/observations/22494367,https://static.inaturalist.org/photos/34847965/medium.jpg,,"Minnesota, Wolves, wolf",,3,0,false,,"St. Louis County, US-MN, US",48.1636417569,-92.3510182777,204,,,,26743,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22510758,2019/04/14 5:34 PM UTC,2019-04-14,,UTC,548171,cpavlisich,2019-04-15 13:21:41 UTC,2021-09-05 06:37:21 UTC,research,,https://www.inaturalist.org/observations/22510758,https://static.inaturalist.org/photos/34874889/medium.jpeg,,"",,1,0,false,,"Lake County, US-MN, US",47.2071346445,-91.0164348653,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22527055,2019/04/15 8:51 AM CDT,2019-04-15,2019-04-15 13:51:00 UTC,Central Time (US & Canada),254480,bogwalker,2019-04-15 20:50:50 UTC,2021-09-05 06:37:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22527055,https://inaturalist-open-data.s3.amazonaws.com/photos/34900742/medium.jpg,,"",,0,0,false,,"Minnesota, US",47.7615722563,-91.7285083368,,,,,26807,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22574150,2019/04/16 9:58 AM UTC,2019-04-16,,UTC,548171,cpavlisich,2019-04-16 20:32:19 UTC,2021-12-07 15:19:19 UTC,needs_id,,https://www.inaturalist.org/observations/22574150,https://static.inaturalist.org/photos/34973995/medium.jpeg,,"",,2,0,false,,"Lake County, US-MN, US",47.2733409968,-91.0639024519,244,,,,26871,,obscured,true,,,Canids,Canis lupus,Gray Wolf,Mammalia,42048
22574161,2019/04/14 5:34 PM UTC,2019-04-14,,UTC,548171,cpavlisich,2019-04-16 20:32:25 UTC,2021-09-05 06:37:07 UTC,research,,https://www.inaturalist.org/observations/22574161,https://static.inaturalist.org/photos/34974120/medium.jpeg,,"",,1,0,false,,"Lake County, US-MN, US",47.2969467454,-91.0392569117,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22680397,2019/04/18 2:16 AM CDT,2019-04-18,2019-04-18 07:16:00 UTC,Central Time (US & Canada),1179597,rholmes925,2019-04-18 22:59:43 UTC,2021-12-07 15:18:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22680397,https://inaturalist-open-data.s3.amazonaws.com/photos/35142866/medium.jpeg,,"",,0,0,false,,"Lake County, US-MN, US",47.2841868193,-91.2678866244,122,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
22889267,2019/04/15 4:37 PM UTC,2019-04-15,,UTC,1174756,isabelgb,2019-04-22 16:39:36 UTC,2021-12-07 15:18:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22889267,https://static.inaturalist.org/photos/35479100/medium.jpeg,,"",,0,0,false,,"Minnesota, US",47.582684265,-90.9874274206,244,,,,26839,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
23217282,Fri Apr 26 2019 15:34:01 GMT-0500 (CDT),2019-04-26,2019-04-26 20:34:01 UTC,Central Time (US & Canada),1178249,aabacks,2019-04-26 20:39:23 UTC,2021-09-05 06:36:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23217282,https://inaturalist-open-data.s3.amazonaws.com/photos/35976577/medium.jpg,,"",,0,0,false,3,"Lake County, US-MN, US",47.3854653546,-91.0930382812,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
23423555,Thu Mar 28 2019 23:41:35 GMT-0500 (CDT),2019-03-28,2019-03-28 23:41:35 UTC,UTC,1684740,emmethynes,2019-04-27 17:57:54 UTC,2021-09-05 06:19:25 UTC,research,,https://www.inaturalist.org/observations/23423555,https://static.inaturalist.org/photos/36274852/medium.jpg,,"","Wolf or coyote?
",4,0,false,3,"6093 W Big Portage Lake Rd, Land O Lakes, WI, US",46.1628592629,-89.2733050586,2739,,,,2739,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
23437833,Fri Sep 14 2018 09:13:12 GMT-0500 (CDT),2018-09-14,2018-09-14 09:13:12 UTC,UTC,1683151,susan487,2019-04-27 18:52:03 UTC,2021-09-05 06:36:46 UTC,research,,https://www.inaturalist.org/observations/23437833,https://static.inaturalist.org/photos/36296193/medium.jpg,,"",,3,0,false,3,"Lake County, US-MN, US",47.9705285016,-91.1600786806,5,,,,26775,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
24304583,2019/05/01 10:26 AM CDT,2019-05-01,2019-05-01 15:26:00 UTC,Central Time (US & Canada),111581,jwalewski,2019-05-01 18:46:31 UTC,2021-09-05 06:36:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24304583,https://inaturalist-open-data.s3.amazonaws.com/photos/37582968/medium.jpg,,"",,1,0,false,,"Lake County, US-MN, US",47.3159082139,-91.1454215711,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
24365806,Wed Dec 26 2018 17:06:05 GMT-0500 (EST),2018-12-26,2018-12-26 22:06:05 UTC,Eastern Time (US & Canada),1401021,evelyn72,2019-05-02 13:10:58 UTC,2021-09-05 07:02:58 UTC,research,,https://www.inaturalist.org/observations/24365806,https://static.inaturalist.org/photos/37676765/medium.jpg,,"",,2,0,false,3,"Minnesota, US",47.0894540351,-93.5718742842,20,,,,26903,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
24466525,Wed Aug 02 2017 19:14:48 GMT-0400 (EDT),2017-08-02,2017-08-02 23:14:48 UTC,Eastern Time (US & Canada),1401021,evelyn72,2019-05-03 21:02:24 UTC,2021-09-05 07:02:53 UTC,research,,https://www.inaturalist.org/observations/24466525,https://static.inaturalist.org/photos/37830888/medium.jpg,,"","",1,0,false,3,"Minnesota, US",47.0545490766,-93.4160078685,5,,,,26903,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
24590663,2019-04-23 1:46:04 PM CDT,2019-04-23,2019-04-23 18:46:04 UTC,Central Time (US & Canada),451573,kylegill,2019-05-05 14:58:23 UTC,2021-09-05 06:48:02 UTC,research,,https://www.inaturalist.org/observations/24590663,https://static.inaturalist.org/photos/38024985/medium.jpeg,,"",Scat on road. We had driven the roadway a few hours prior.,0,0,false,2,"Minnesota, US",47.2903916716,-93.1526524579,,,,,26871,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
24611205,Sun May 05 2019 14:18:02 GMT-0500 (CDT),2019-05-05,2019-05-05 19:18:02 UTC,Central Time (US & Canada),1178249,aabacks,2019-05-05 19:19:41 UTC,2021-09-05 06:36:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24611205,https://inaturalist-open-data.s3.amazonaws.com/photos/38064367/medium.jpg,,"",,1,0,false,3,"Lake County, US-MN, US",47.3529806798,-91.0686748657,5,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
24680642,2019/04/27 4:23 PM UTC,2019-04-27,,UTC,1174756,isabelgb,2019-05-06 18:36:27 UTC,2021-09-05 06:36:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24680642,https://static.inaturalist.org/photos/38164114/medium.jpeg,,"",,1,0,false,,"Lake County, US-MN, US",47.3243295741,-91.3669839866,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
25106126,2019-05-12,2019-05-12,,Eastern Time (US & Canada),1750229,walterst264,2019-05-14 13:15:30 UTC,2021-09-05 07:35:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25106126,https://inaturalist-open-data.s3.amazonaws.com/photos/38856829/medium.jpeg,,"","",5,0,false,,"Schoolcraft County, US-MI, US",46.2761771705,-86.1141722373,15,,,,27031,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
